hprd_interaction_id	interactor_hprd_id	interactor_geneSymbol	interactor_refseq_id	experiment_type	reference_id
COM_1749	00389	MSH2	NP_000242.1	in vitro	15064730
COM_1749	05211	BLM	NP_000048.1	in vitro	15064730
COM_1749	01859	TP53	NP_000537.3	in vitro	15064730
COM_1749	01557	RAD51	NP_597994.3	in vitro	15064730
COM_175	00354	COL4A3	NP_000082.2	in vitro	7500359
COM_175	00574	NID1	NP_002499.2	in vitro	7500359
COM_175	00629	FBLN1	NP_006477.2	in vitro	7500359
COM_175	00804	HSPG2	NP_005520.4	in vitro	7500359
COM_1750	02102	FIGF	NP_004460.1	in vitro;in vivo	15590642
COM_1750	04910	ITGA9	NP_002198.2	in vitro;in vivo	15590642
COM_1750	00628	ITGB1	NP_391987.1	in vitro;in vivo	15590642
COM_1751	07202	MSH6	NP_000170.1	in vitro	12799449
COM_1751	00389	MSH2	NP_000242.1	in vitro	12799449
COM_1751	00390	MLH1	NP_000240.1	in vitro	12799449
COM_1751	02598	PMS2	NP_000526.1	in vitro	12799449
COM_1753	00231	ANXA6	NP_001146.2	in vivo	15226301
COM_1753	00072	A2M	NP_000005.2	in vivo	15226301
COM_1753	00138	LRP1	NP_002323.2	in vivo	15226301
COM_1754	00405	C5	NP_001726.2	in vitro	3624872
COM_1754	00408	C9	NP_001728.1	in vitro	3624872
COM_1754	00410	C8B	NP_000057.1	in vitro	3624872
COM_1755	00898	IGFBP2	NP_000588.2	in vitro;in vivo	15171717
COM_1755	00627	ITGA5	NP_002196.2	in vitro;in vivo	15171717
COM_1755	00628	ITGB1	NP_391987.1	in vitro;in vivo	15171717
COM_1759	03307	ATXN2	NP_002964.3	in vivo	16115810
COM_1759	02133	PLS3	NP_005023.2	in vivo	16115810
COM_1759	01082	LCP1	NP_002289.2	in vivo	16115810
COM_176	00355	COL4A2	NP_001837.2	in vitro	9334230
COM_176	00359	COL4A1	NP_001836.2	in vitro	9334230
COM_176	00361	COL2A1	NP_001835.3	in vitro	9334230
COM_176	00370	COL6A1	NP_001839.2	in vitro	9334230
COM_176	00626	FN1	NP_997647.1	in vitro	9334230
COM_176	01430	CD36	NP_000063.2	in vitro	9334230
COM_1761	00993	JAK2	NP_004963.1	in vivo	14500680
COM_1761	01490	TYK2	NP_003322.3	in vivo	14500680
COM_1761	01422	PTAFR	NP_000943.1	in vivo	14500680
COM_1764	00945	ITGA6	NP_001073286.1	in vitro	10671376
COM_1764	03020	LAMA5	NP_005551.3	in vitro	10671376
COM_1764	01034	LAMB2	NP_002283.3	in vitro	10671376
COM_1764	01030	LAMC1	NP_002284.3	in vitro	10671376
COM_1764	00946	ITGB4	NP_000204.3	in vitro	10671376
COM_1765	01029	LAMB1	NP_002282.2	in vitro	10671376
COM_1765	01030	LAMC1	NP_002284.3	in vitro	10671376
COM_1765	00946	ITGB4	NP_000204.3	in vitro	10671376
COM_1765	03020	LAMA5	NP_005551.3	in vitro	10671376
COM_1765	00945	ITGA6	NP_001073286.1	in vitro	10671376
COM_1766	02648	GUCA1A	NP_000400.2	in vitro	10037711
COM_1766	02550	GUCY2D	NP_000171.1	in vitro	10037711
COM_1766	01851	TUBA4A	NP_005991.1	in vitro	10037711
COM_1767	01903	ITGAV	NP_002201.1	in vitro	16005200
COM_1767	01325	SPP1	NP_001035147.1	in vitro	16005200
COM_1767	00947	ITGB6	NP_000879.2	in vitro	16005200
COM_1768	00626	FN1	NP_997647.1	in vivo	12917446
COM_1768	00655	FYN	NP_002028.1	in vivo	12917446
COM_1768	00947	ITGB6	NP_000879.2	in vivo	12917446
COM_1768	01903	ITGAV	NP_002201.1	in vivo	12917446
COM_177	00371	COL6A3	NP_004360.2	in vitro;in vivo	8387021
COM_177	00627	ITGA5	NP_002196.2	in vitro;in vivo	8387021
COM_177	01428	ITGB3	NP_000203.2	in vitro;in vivo	8387021
COM_1771	08349	HLA-DRB1	NP_002115.2	in vivo	15941914
COM_1771	00116	CD38	NP_001766.2	in vivo	15941914
COM_1771	00833	HLA-DRA	NP_061984.2	in vivo	15941914
COM_1772	00949	ITGB5	NP_002204.2	in vitro	16005200
COM_1772	01903	ITGAV	NP_002201.1	in vitro	16005200
COM_1772	01325	SPP1	NP_001035147.1	in vitro	16005200
COM_1773	03017	CD47	NP_001768.1	in vitro	15292185
COM_1773	01894	ITGA4	NP_000876.3	in vitro	15292185
COM_1773	00628	ITGB1	NP_391987.1	in vitro	15292185
COM_1779	01492	FGFR2	NP_075261.1	in vitro	15190072
COM_1779	01320	CBL	NP_005179.2	in vitro	15190072
COM_1779	01301	LYN	NP_002341.1	in vitro	15190072
COM_1779	00655	FYN	NP_002028.1	in vitro	15190072
COM_178	00371	COL6A3	NP_004360.2	in vitro;in vivo	8387021
COM_178	00628	ITGB1	NP_391987.1	in vitro;in vivo	8387021
COM_178	01892	ITGA1	NP_852478.1	in vitro;in vivo	8387021
COM_1780	03180	PLEC1	NP_958782.1	in vitro	14966116
COM_1780	01503	GNB2L1	NP_006089.1	in vitro	14966116
COM_1780	01501	PRKCD	NP_006245.2	in vitro	14966116
COM_1781	03180	PLEC1	NP_958782.1	in vitro;in vivo	12577067
COM_1781	00579	EGFR	NP_005219.2	in vitro;in vivo	12577067
COM_1781	02780	SHC1	NP_001123512.1	in vitro;in vivo	12577067
COM_1781	00150	GRB2	NP_002077.1	in vitro;in vivo	12577067
COM_1782	01456	PCNA	NP_002583.1	in vitro	15359278
COM_1782	09242	RAD18	NP_064550.3	in vitro	15359278
COM_1782	01533	UBE2B	NP_003328.1	in vitro	15359278
COM_1783	03517	RFX5	NP_000440.1	in vivo	16464847
COM_1783	05521	HDAC2	NP_001518.2	in vivo	16464847
COM_1783	09691	SIN3B	NP_056075.1	in vivo	16464847
COM_1784	00123	SLC9A1	NP_003038.2	in vitro	15096511
COM_1784	00475	EZR	NP_003370.2	in vitro	15096511
COM_1784	02399	MSN	NP_002435.1	in vitro	15096511
COM_1784	01534	RDX	NP_002897.1	in vitro	15096511
COM_179	00371	COL6A3	NP_004360.2	in vitro;in vivo	8387021
COM_179	00628	ITGB1	NP_391987.1	in vitro;in vivo	8387021
COM_179	01893	ITGA2	NP_002194.2	in vitro;in vivo	8387021
COM_180	00386	MMP2	NP_004521.1	in vivo	11382769
COM_180	02856	MMP14	NP_004986.1	in vivo	11382769
COM_180	04760	CLDN1	NP_066924.1	in vivo	11382769
COM_181	00397	C1S	NP_958850.1	in vitro;in vivo	12645945
COM_181	00400	C3	NP_000055.2	in vitro;in vivo	12645945
COM_181	01954	C1R	NP_001724.3	in vitro;in vivo	12645945
COM_181	03928	PTX3	NP_002843.2	in vitro;in vivo	12645945
COM_185	00407	C8G	NP_000597.2	in vivo	10387094
COM_185	00409	C8A	NP_000553.1	in vivo	10387094
COM_185	00410	C8B	NP_000057.1	in vivo	10387094
COM_187	00411	ITGAM	NP_000623.2	in vivo	8871662
COM_187	01121	CD63	NP_001771.1	in vivo	8871662
COM_187	02506	ITGB2	NP_000202.2	in vivo	8871662
COM_191	00443	ATF2	NP_001871.2	in vivo	10327051
COM_191	02534	CREBBP	NP_004371.2	in vivo	10327051
COM_191	04078	EP300	NP_001420.2	in vivo	10327051
COM_193	00446	CDK3	NP_001249.1	in vivo	8846921
COM_193	01792	TFDP1	NP_009042.1	in vivo	8846921
COM_193	01806	E2F1	NP_005216.1	in vivo	8846921
COM_194	00447	CDK4	NP_000066.1	in vitro;in vivo	7739547
COM_194	00451	CCND2	NP_001750.1	in vitro;in vivo	7739547
COM_194	02957	CDKN2D	NP_001791.1	in vitro;in vivo	7739547
COM_195	00447	CDK4	NP_000066.1	in vivo	9380698
COM_195	01346	CCND1	NP_444284.1	in vivo	9380698
COM_195	01574	RB1	NP_000312.2	in vivo	9380698
COM_195	04533	CDK6	NP_001250.1	in vivo	9380698
COM_196	00447	CDK4	NP_000066.1	in vivo	12006580
COM_196	01346	CCND1	NP_444284.1	in vivo	12006580
COM_196	01576	RBL2	NP_005602.3	in vivo	12006580
COM_196	04533	CDK6	NP_001250.1	in vivo	12006580
COM_197	00447	CDK4	NP_000066.1	in vivo	7739547
COM_197	01346	CCND1	NP_444284.1	in vivo	7739547
COM_197	02957	CDKN2D	NP_001791.1	in vivo	7739547
COM_199	00449	CDK5	NP_004926.1	in vitro	10721722
COM_199	09740	CDK5RAP2	NP_060719.4	in vitro	10721722
COM_199	12190	CDK5RAP3	NP_788276.1	in vitro	10721722
COM_200	00451	CCND2	NP_001750.1	in vitro	15065884
COM_200	15326	SERTAD1	NP_037508.2	in vitro	15065884
COM_200	00447	CDK4	NP_000066.1	in vitro	15065884
COM_201	00454	CCNB1	NP_114172.1	in vitro	12397081
COM_201	02557	TLE1	NP_005068.2	in vitro	12397081
COM_201	02558	TLE3	NP_005069.2	in vitro	12397081
COM_201	00302	CDK1	NP_001777.1	in vitro	12397081
COM_202	00456	CCNC	NP_005181.2	in vitro	10024883
COM_202	02172	MED14	NP_004220.2	in vitro	10024883
COM_202	04284	MED6	NP_005457.2	in vitro	10024883
COM_202	04422	CDK8	NP_001251.1	in vitro	10024883
COM_202	05055	MED1	NP_004765.2	in vitro	10024883
COM_202	06107	MED24	NP_055630.2	in vitro	10024883
COM_202	09156	MED21	NP_004255.2	in vitro	10024883
COM_205	00466	COX4I1	NP_001852.1	in vivo	14607829
COM_205	02469	MT-COI	AAK17573.1	in vivo	14607829
COM_205	02470	MT-CO2	NP_776053.1	in vivo	14607829
COM_205	02471	MT-CO3	AAP90927.1	in vivo	14607829
COM_205	04799	COX5A	NP_004246.2	in vivo	14607829
COM_209	01876	UQCRC2	NP_003357.2	in vivo	15544925
COM_209	00480	CYC1	NP_001907.2	in vivo	15544925
COM_209	15629	UQCRH	NP_005995.2	in vivo	15544925
COM_209	17941	UQCRQ	NP_055217.2	in vivo	15544925
COM_209	01875	UQCRC1	NP_003356.2	in vivo	15544925
COM_211	00503	DEK	NP_003463.1	in vitro;in vivo	10908574
COM_211	06913	SRRM2	NP_057417.3	in vitro;in vivo	10908574
COM_211	10441	SRRM1	NP_005830.2	in vitro;in vivo	10908574
COM_215	00524	ARNT	NP_001659.1	in vitro;in vivo	10395741
COM_215	02596	AHR	NP_001612.1	in vitro;in vivo	10395741
COM_215	02910	NCOR2	NP_006303.3	in vitro;in vivo	10395741
COM_216	00524	ARNT	NP_001659.1	in vitro;in vivo	10395741
COM_216	02596	AHR	NP_001612.1	in vitro;in vivo	10395741
COM_216	14814	NCOA7	NP_861447.3	in vitro;in vivo	10395741
COM_218	05383	GADD45G	NP_006696.1	in vivo	11498536
COM_218	00528	GADD45A	NP_001915.1	in vivo	11498536
COM_218	05382	GADD45B	NP_056490.2	in vivo	11498536
COM_22	00024	RFC1	NP_002904.3	in vitro;in vivo	11877377,10783165
COM_22	00218	BRCA1	NP_009231.2	in vitro;in vivo	11877377,10783165
COM_22	00389	MSH2	NP_000242.1	in vitro;in vivo	11877377,10783165
COM_22	00390	MLH1	NP_000240.1	in vitro;in vivo	11877377,10783165
COM_22	02889	MRE11A	NP_005582.1	in vitro;in vivo	11877377,10783165
COM_22	04050	NBN	NP_002476.2	in vitro;in vivo	11877377,10783165
COM_22	04950	RAD50	NP_005723.2	in vitro;in vivo	11877377,10783165
COM_22	05211	BLM	NP_000048.1	in vitro;in vivo	11877377,10783165
COM_22	06347	ATM	NP_000042.3	in vitro;in vivo	11877377,10783165
COM_22	07202	MSH6	NP_000170.1	in vitro;in vivo	11877377,10783165
COM_220	00530	ERCC2	NP_000391.1	in vivo	8692842
COM_220	00593	ERCC3	NP_000113.1	in vivo	8692842
COM_220	01807	GTF2H1	NP_005307.1	in vivo	8692842
COM_220	03450	GTF2H2	NP_001506.1	in vivo	8692842
COM_220	03456	GTF2H4	NP_001508.1	in vivo	8692842
COM_220	04042	MNAT1	NP_002422.1	in vivo	8692842
COM_220	07531	GTF2H3	NP_001507.2	in vivo	8692842
COM_220	09059	CCNH	NP_001230.1	in vivo	8692842
COM_220	15993	CDK7	NP_001790.1	in vivo	8692842
COM_221	00530	ERCC2	NP_000391.1	in vitro;in vivo	8692841
COM_221	00593	ERCC3	NP_000113.1	in vitro;in vivo	8692841
COM_221	01807	GTF2H1	NP_005307.1	in vitro;in vivo	8692841
COM_221	03450	GTF2H2	NP_001506.1	in vitro;in vivo	8692841
COM_221	04042	MNAT1	NP_002422.1	in vitro;in vivo	8692841
COM_221	07531	GTF2H3	NP_001507.2	in vitro;in vivo	8692841
COM_222	00530	ERCC2	NP_000391.1	in vivo	9118947
COM_222	00593	ERCC3	NP_000113.1	in vivo	9118947
COM_222	01807	GTF2H1	NP_005307.1	in vivo	9118947
COM_222	03456	GTF2H4	NP_001508.1	in vivo	9118947
COM_222	04042	MNAT1	NP_002422.1	in vivo	9118947
COM_222	07531	GTF2H3	NP_001507.2	in vivo	9118947
COM_223	00530	ERCC2	NP_000391.1	in vivo	8692842,8692841
COM_223	00593	ERCC3	NP_000113.1	in vivo	8692842,8692841
COM_223	01807	GTF2H1	NP_005307.1	in vivo	8692842,8692841
COM_223	04042	MNAT1	NP_002422.1	in vivo	8692842,8692841
COM_223	09059	CCNH	NP_001230.1	in vivo	8692842,8692841
COM_223	15993	CDK7	NP_001790.1	in vivo	8692842,8692841
COM_224	00530	ERCC2	NP_000391.1	in vivo	8692842
COM_224	00593	ERCC3	NP_000113.1	in vivo	8692842
COM_224	09059	CCNH	NP_001230.1	in vivo	8692842
COM_224	15993	CDK7	NP_001790.1	in vivo	8692842
COM_226	00532	DNMT1	NP_001124295.1	in vitro;in vivo	7760804,12789259
COM_226	01576	RBL2	NP_005602.3	in vitro;in vivo	7760804,12789259
COM_226	02221	SUV39H1	NP_003164.1	in vitro;in vivo	7760804,12789259
COM_226	02983	E2F5	NP_001942.2	in vitro;in vivo	7760804,12789259
COM_226	03143	HDAC1	NP_004955.2	in vitro;in vivo	7760804,12789259
COM_227	00532	DNMT1	NP_001124295.1	in vivo	10888886
COM_227	01806	E2F1	NP_005216.1	in vivo	10888886
COM_227	03143	HDAC1	NP_004955.2	in vivo	10888886
COM_2272	03004	CACNA1A	NP_075461.2	in vitro	9238069,9009193,12527722
COM_2272	16234	GNG2	NP_444292.1	in vitro	9238069,9009193,12527722
COM_2272	00766	GNB1	NP_002065.1	in vitro	9238069,9009193,12527722
COM_2273	00627	ITGA5	NP_002196.2	in vitro	12445830
COM_2273	02532	LAMA4	NP_001098676.1	in vitro	12445830
COM_2273	01428	ITGB3	NP_000203.2	in vitro	12445830
COM_2275	05431	ITGA3	NP_005492.1	in vitro	12445830
COM_2275	02532	LAMA4	NP_001098676.1	in vitro	12445830
COM_2275	00628	ITGB1	NP_391987.1	in vitro	12445830
COM_2276	01263	ETS2	NP_005230.1	in vivo	12637547
COM_2276	04459	SMARCA4	NP_001122321.1	in vivo	12637547
COM_2276	04382	SMARCE1	NP_003070.3	in vivo	12637547
COM_2276	03364	SMARCB1	NP_003064.2	in vivo	12637547
COM_2279	03365	BTN1A1	NP_001723.2	in vivo	12456835
COM_2279	06363	XDH	NP_000370.2	in vivo	12456835
COM_2279	00057	PLIN2	NP_001113.2	in vivo	12456835
COM_228	00532	DNMT1	NP_001124295.1	in vivo	14978102
COM_228	04424	DAXX	NP_001135442.1	in vivo	14978102
COM_228	05465	DMAP1	NP_061973.1	in vivo	14978102
COM_2280	02574	CCNF	NP_001752.2	in vivo	10716937
COM_2280	00454	CCNB1	NP_114172.1	in vivo	10716937
COM_2280	00302	CDK1	NP_001777.1	in vivo	10716937
COM_2282	03297	SEPT2	NP_004395.1	in vitro	12544826
COM_2282	12185	EXOC4	NP_068579.3	in vitro	12544826
COM_2282	16292	EXOC7	NP_001138769.1	in vitro	12544826
COM_2282	01853	TUBG1	NP_001061.2	in vitro	12544826
COM_2282	06716	SEPT6	NP_055944.2	in vitro	12544826
COM_2282	04738	SEPT4	NP_004565.1	in vitro	12544826
COM_2283	02614	GRIK5	NP_002079.3	in vivo	9808460
COM_2283	04199	DLG4	NP_001356.1	in vivo	9808460
COM_2283	02177	DLG3	NP_066943.2	in vivo	9808460
COM_2286	02811	CHUK	NP_001269.3	in vivo	14743216
COM_2286	04462	IKBKB	NP_001547.1	in vivo	14743216
COM_2286	02217	IKBKG	NP_001093326.2	in vivo	14743216
COM_2286	01595	RPL30	NP_000980.1	in vivo	14743216
COM_2286	01607	RPL4	NP_000959.2	in vivo	14743216
COM_2286	04745	RPL6	NP_000961.2	in vivo	14743216
COM_2286	16044	RPL8	NP_000964.1	in vivo	14743216
COM_2286	01599	RPS11	NP_001006.1	in vivo	14743216
COM_2286	01604	RPS13	NP_001008.1	in vivo	14743216
COM_2286	05456	CDC37	NP_008996.1	in vivo	14743216
COM_2286	00777	HSP90AA1	NP_001017963.2	in vivo	14743216
COM_2286	00617	FBL	NP_001427.2	in vivo	14743216
COM_2286	06763	HSP90AB1	NP_031381.2	in vivo	14743216
COM_2287	16044	RPL8	NP_000964.1	in vivo	14743216
COM_2287	01599	RPS11	NP_001006.1	in vivo	14743216
COM_2287	01604	RPS13	NP_001008.1	in vivo	14743216
COM_2287	05456	CDC37	NP_008996.1	in vivo	14743216
COM_2287	00777	HSP90AA1	NP_001017963.2	in vivo	14743216
COM_2287	00617	FBL	NP_001427.2	in vivo	14743216
COM_2287	04745	RPL6	NP_000961.2	in vivo	14743216
COM_2287	05230	MAP3K14	NP_003945.2	in vivo	14743216
COM_2287	06763	HSP90AB1	NP_031381.2	in vivo	14743216
COM_2287	02811	CHUK	NP_001269.3	in vivo	14743216
COM_2287	04462	IKBKB	NP_001547.1	in vivo	14743216
COM_2287	02217	IKBKG	NP_001093326.2	in vivo	14743216
COM_2287	01595	RPL30	NP_000980.1	in vivo	14743216
COM_2287	01607	RPL4	NP_000959.2	in vivo	14743216
COM_2288	01241	RELA	NP_068810.3	in vivo	14743216
COM_2288	18207	TNIP2	NP_077285.3	in vivo	14743216
COM_2288	02811	CHUK	NP_001269.3	in vivo	14743216
COM_2288	09253	IQGAP2	NP_006624.2	in vivo	14743216
COM_2288	10641	AKAP8L	NP_055186.2	in vivo	14743216
COM_229	04653	MBD3	NP_003917.1	in vivo	10947852
COM_229	00532	DNMT1	NP_001124295.1	in vivo	10947852
COM_229	04647	MBD2	NP_003918.1	in vivo	10947852
COM_2291	04012	MAP3K7IP1	NP_006107.1	in vivo	14743216
COM_2291	05483	MAP3K7IP2	NP_055908.1	in vivo	14743216
COM_2291	00349	CS	NP_004068.2	in vivo	14743216
COM_2293	04011	MAP3K7	NP_663304.1	in vivo	14743216
COM_2293	05456	CDC37	NP_008996.1	in vivo	14743216
COM_2293	04019	FKBP5	NP_004108.1	in vivo	14743216
COM_2293	00777	HSP90AA1	NP_001017963.2	in vivo	14743216
COM_2293	06763	HSP90AB1	NP_031381.2	in vivo	14743216
COM_2293	04012	MAP3K7IP1	NP_006107.1	in vivo	14743216
COM_2293	05483	MAP3K7IP2	NP_055908.1	in vivo	14743216
COM_2293	06738	MAP3K7IP3	NP_690000.2	in vivo	14743216
COM_2294	01286	REL	NP_002899.1	in vivo	14743216
COM_2294	18207	TNIP2	NP_077285.3	in vivo	14743216
COM_2294	01863	MAP3K8	NP_005195.2	in vivo	14743216
COM_2294	10407	PAPOLA	NP_116021.2	in vivo	14743216
COM_2294	01241	RELA	NP_068810.3	in vivo	14743216
COM_2295	05322	TBK1	NP_037386.1	in vivo	14743216
COM_2295	05456	CDC37	NP_008996.1	in vivo	14743216
COM_2295	00777	HSP90AA1	NP_001017963.2	in vivo	14743216
COM_2295	06763	HSP90AB1	NP_031381.2	in vivo	14743216
COM_2295	04870	TANK	NP_004171.2	in vivo	14743216
COM_2295	12239	TBKBP1	NP_055541.1	in vivo	14743216
COM_2295	10577	AZI2	NP_071906.1	in vivo	14743216
COM_2295	03538	TRAF2	NP_066961.2	in vivo	14743216
COM_2296	04084	PSMC1	NP_002793.2	in vivo	14743216
COM_2296	01105	PSMC2	NP_002794.1	in vivo	14743216
COM_2296	01733	PSMC3	NP_002795.2	in vivo	14743216
COM_2296	10169	PSMD1	NP_002798.2	in vivo	14743216
COM_2296	05120	PSMD12	NP_002807.1	in vivo	14743216
COM_2296	04595	PSMD13	NP_787128.2	in vivo	14743216
COM_2296	10170	PSMD3	NP_002800.2	in vivo	14743216
COM_2296	01147	PSMD7	NP_002802.2	in vivo	14743216
COM_2296	03833	TRAF6	NP_665802.1	in vivo	14743216
COM_2296	06341	KCNQ1	NP_000209.2	in vivo	14743216
COM_2296	18370	PSMD6	NP_055629.1	in vivo	14743216
COM_2296	02629	PSMB5	NP_002788.1	in vivo	14743216
COM_2298	01863	MAP3K8	NP_005195.2	in vivo	14743216
COM_2298	01286	REL	NP_002899.1	in vivo	14743216
COM_2298	01239	NFKB2	NP_001070962.1	in vivo	14743216
COM_2298	02154	DDX3X	NP_001347.3	in vivo	14743216
COM_2298	02855	GLG1	NP_036333.2	in vivo	14743216
COM_2298	03399	GTF2I	NP_127492.1	in vivo	14743216
COM_2298	01235	NFKBIA	NP_065390.1	in vivo	14743216
COM_2298	07260	NFKBIB	NP_002494.2	in vivo	14743216
COM_2298	02811	CHUK	NP_001269.3	in vivo	14743216
COM_2298	02217	IKBKG	NP_001093326.2	in vivo	14743216
COM_2298	01238	NFKB1	NP_003989.2	in vivo	14743216
COM_2298	18207	TNIP2	NP_077285.3	in vivo	14743216
COM_2298	01241	RELA	NP_068810.3	in vivo	14743216
COM_2298	06886	RELB	NP_006500.2	in vivo	14743216
COM_2298	01595	RPL30	NP_000980.1	in vivo	14743216
COM_2298	04745	RPL6	NP_000961.2	in vivo	14743216
COM_2298	01604	RPS13	NP_001008.1	in vivo	14743216
COM_2299	01239	NFKB2	NP_001070962.1	in vivo	14743216
COM_2299	05888	FBXW7	NP_361014.1	in vivo	14743216
COM_2299	01286	REL	NP_002899.1	in vivo	14743216
COM_2299	11075	SEC16A	NP_055681.1	in vivo	14743216
COM_2299	05230	MAP3K14	NP_003945.2	in vivo	14743216
COM_2299	01241	RELA	NP_068810.3	in vivo	14743216
COM_2299	02091	USP9X	NP_001034679.2	in vivo	14743216
COM_2299	02811	CHUK	NP_001269.3	in vivo	14743216
COM_2299	04462	IKBKB	NP_001547.1	in vivo	14743216
COM_2299	02217	IKBKG	NP_001093326.2	in vivo	14743216
COM_230	00532	DNMT1	NP_001124295.1	in vitro;in vivo	14734556
COM_230	04871	RGS6	AAD34717.1	in vitro;in vivo	14734556
COM_230	05465	DMAP1	NP_061973.1	in vitro;in vivo	14734556
COM_2300	01238	NFKB1	NP_003989.2	in vivo	14743216
COM_2300	18207	TNIP2	NP_077285.3	in vivo	14743216
COM_2300	01286	REL	NP_002899.1	in vivo	14743216
COM_2300	01235	NFKBIA	NP_065390.1	in vivo	14743216
COM_2300	07260	NFKBIB	NP_002494.2	in vivo	14743216
COM_2300	05181	NFKBIE	NP_004547.2	in vivo	14743216
COM_2300	02811	CHUK	NP_001269.3	in vivo	14743216
COM_2300	02217	IKBKG	NP_001093326.2	in vivo	14743216
COM_2300	03536	KPNA3	NP_002258.2	in vivo	14743216
COM_2300	01239	NFKB2	NP_001070962.1	in vivo	14743216
COM_2300	01241	RELA	NP_068810.3	in vivo	14743216
COM_2300	06886	RELB	NP_006500.2	in vivo	14743216
COM_2301	17877	POLR1D	NP_057056.1	in vivo	14743216
COM_2301	07260	NFKBIB	NP_002494.2	in vivo	14743216
COM_2301	00125	CD3EAP	NP_036231.1	in vivo	14743216
COM_2301	07294	FBXW11	NP_036432.2	in vivo	14743216
COM_2301	01286	REL	NP_002899.1	in vivo	14743216
COM_2301	04389	CUL1	NP_003583.2	in vivo	14743216
COM_2301	02811	CHUK	NP_001269.3	in vivo	14743216
COM_2301	04462	IKBKB	NP_001547.1	in vivo	14743216
COM_2301	02217	IKBKG	NP_001093326.2	in vivo	14743216
COM_2301	09253	IQGAP2	NP_006624.2	in vivo	14743216
COM_2301	02818	KPNA2	NP_002257.1	in vivo	14743216
COM_2301	06343	LRPPRC	NP_573566.2	in vivo	14743216
COM_2301	01157	MCC	NP_001078846.1	in vivo	14743216
COM_2301	04792	MTIF2	NP_002444.2	in vivo	14743216
COM_2301	01238	NFKB1	NP_003989.2	in vivo	14743216
COM_2301	01239	NFKB2	NP_001070962.1	in vivo	14743216
COM_2301	05845	RASAL2	NP_733793.2	in vivo	14743216
COM_2301	15096	POLR1E	NP_071935.1	in vivo	14743216
COM_2301	02922	PDCD2	NP_002589.2	in vivo	14743216
COM_2301	10161	POLR1A	NP_056240.2	in vivo	14743216
COM_2301	06852	POLR1B	NP_061887.2	in vivo	14743216
COM_2301	09082	POLR2H	NP_006223.2	in vivo	14743216
COM_2301	01155	POLR2L	NP_066951.1	in vivo	14743216
COM_2301	01241	RELA	NP_068810.3	in vivo	14743216
COM_2301	03255	SKP1	NP_733779.1	in vivo	14743216
COM_2302	01238	NFKB1	NP_003989.2	in vivo	14743216
COM_2302	09216	TNIP1	NP_006049.3	in vivo	14743216
COM_2302	18207	TNIP2	NP_077285.3	in vivo	14743216
COM_2302	06103	COPB2	NP_004757.1	in vivo	14743216
COM_2302	01286	REL	NP_002899.1	in vivo	14743216
COM_2302	01235	NFKBIA	NP_065390.1	in vivo	14743216
COM_2302	05181	NFKBIE	NP_004547.2	in vivo	14743216
COM_2302	02811	CHUK	NP_001269.3	in vivo	14743216
COM_2302	02217	IKBKG	NP_001093326.2	in vivo	14743216
COM_2302	10398	SPAG9	NP_001124000.1	in vivo	14743216
COM_2302	01239	NFKB2	NP_001070962.1	in vivo	14743216
COM_2302	01241	RELA	NP_068810.3	in vivo	14743216
COM_2303	05442	IKBKE	NP_054721.1	in vivo	14743216
COM_2303	07294	FBXW11	NP_036432.2	in vivo	14743216
COM_2303	01286	REL	NP_002899.1	in vivo	14743216
COM_2303	04389	CUL1	NP_003583.2	in vivo	14743216
COM_2303	16489	ANKHD1	NP_060217.1	in vivo	14743216
COM_2303	02811	CHUK	NP_001269.3	in vivo	14743216
COM_2303	10651	ANKRD28	NP_056014.2	in vivo	14743216
COM_2303	11102	SAPS2	NP_055493.2	in vivo	14743216
COM_2303	17207	SAPS1	NP_055746.3	in vivo	14743216
COM_2303	01239	NFKB2	NP_001070962.1	in vivo	14743216
COM_2303	02141	PPP6C	NP_001116827.1	in vivo	14743216
COM_2303	01241	RELA	NP_068810.3	in vivo	14743216
COM_2303	03255	SKP1	NP_733779.1	in vivo	14743216
COM_2304	02811	CHUK	NP_001269.3	in vivo	14743216
COM_2304	05456	CDC37	NP_008996.1	in vivo	14743216
COM_2304	04019	FKBP5	NP_004108.1	in vivo	14743216
COM_2304	None	-	-	in vivo	14743216
COM_2304	06763	HSP90AB1	NP_031381.2	in vivo	14743216
COM_2304	07260	NFKBIB	NP_002494.2	in vivo	14743216
COM_2305	04462	IKBKB	NP_001547.1	in vivo	14743216
COM_2305	05456	CDC37	NP_008996.1	in vivo	14743216
COM_2305	None	-	-	in vivo	14743216
COM_2305	06763	HSP90AB1	NP_031381.2	in vivo	14743216
COM_2305	09159	KIAA1967	NP_066997.3	in vivo	14743216
COM_2306	05442	IKBKE	NP_054721.1	in vivo	14743216
COM_2306	05456	CDC37	NP_008996.1	in vivo	14743216
COM_2306	04019	FKBP5	NP_004108.1	in vivo	14743216
COM_2306	None	-	-	in vivo	14743216
COM_2306	06763	HSP90AB1	NP_031381.2	in vivo	14743216
COM_2306	02661	KTN1	NP_891556.1	in vivo	14743216
COM_2307	02217	IKBKG	NP_001093326.2	in vivo	14743216
COM_2307	05456	CDC37	NP_008996.1	in vivo	14743216
COM_2307	10811	CCAR1	NP_060707.2	in vivo	14743216
COM_2307	None	-	-	in vivo	14743216
COM_2307	16498	ATG16L1	NP_110430.5	in vivo	14743216
